id;train_loss;train_acc;val_acc;val_loss
0;1.571755;0.453463;0.484848;
1;1.168561;0.545455;0.494949;
2;1.066249;0.572511;0.515152;
3;0.944400;0.640693;0.489899;
4;0.874029;0.669913;0.489899;
5;0.791143;0.706710;0.515152;
6;0.712373;0.750000;0.515152;
7;0.660349;0.755411;0.500000;
8;0.622382;0.770563;0.535354;
9;0.564413;0.796537;0.525253;
10;0.535095;0.816017;0.525253;
11;0.482237;0.840909;0.550505;
12;0.453601;0.843074;0.575758;
13;0.429363;0.851732;0.540404;
14;0.374355;0.880952;0.545455;
15;0.371663;0.877706;0.535354;
16;0.314962;0.898268;0.535354;
17;0.286761;0.917749;0.545455;
18;0.296674;0.893939;0.550505;
19;0.319531;0.892857;0.545455;
20;0.254476;0.924242;0.560606;
21;0.250693;0.908009;0.550505;
22;0.254001;0.920996;0.550505;
23;0.250862;0.918831;0.555556;
24;0.228253;0.938312;0.590909;
25;0.205818;0.932900;0.555556;
26;0.201476;0.938312;0.575758;
27;0.176738;0.954545;0.560606;
28;0.172500;0.951299;0.570707;
29;0.172177;0.948052;0.550505;
30;0.184536;0.941558;0.570707;
31;0.146930;0.959957;0.555556;
32;0.161420;0.950216;0.545455;
33;0.140676;0.965368;0.555556;
34;0.145664;0.961039;0.540404;
35;0.133143;0.956710;0.520202;
36;0.118430;0.971861;0.540404;
37;0.127340;0.964286;0.560606;
38;0.101629;0.971861;0.575758;
39;0.112839;0.968615;0.535354;
40;0.102224;0.972944;0.545455;
41;0.102681;0.969697;0.560606;
42;0.096180;0.977273;0.550505;
43;0.092996;0.977273;0.545455;
44;0.096572;0.975108;0.545455;
45;0.090725;0.971861;0.565657;
46;0.075750;0.984848;0.520202;
47;0.088475;0.975108;0.515152;
48;0.102354;0.968615;0.555556;
49;0.089845;0.979437;0.525253;
50;0.077758;0.980519;0.565657;
51;0.073695;0.980519;0.520202;
52;0.094437;0.968615;0.540404;
53;0.073352;0.980519;0.525253;
54;0.074977;0.972944;0.540404;
55;0.070212;0.983766;0.535354;
56;0.060133;0.984848;0.555556;
57;0.056930;0.984848;0.570707;
58;0.053578;0.989177;0.535354;
59;0.052871;0.988095;0.540404;
60;0.046232;0.988095;0.535354;
61;0.051374;0.988095;0.510101;
62;0.061261;0.981602;0.540404;
63;0.054158;0.990260;0.550505;
64;0.067383;0.983766;0.525253;
65;0.046502;0.987013;0.545455;
66;0.053860;0.982684;0.540404;
67;0.051304;0.984848;0.540404;
68;0.042271;0.988095;0.540404;
69;0.041307;0.990260;0.555556;
70;0.069859;0.977273;0.555556;
71;0.047205;0.987013;0.540404;
72;0.034665;0.992424;0.530303;
73;0.040885;0.991342;0.555556;
74;0.036455;0.995671;0.535354;
75;0.035882;0.990260;0.555556;
76;0.048263;0.985931;0.570707;
77;0.032069;0.993506;0.560606;
78;0.040179;0.989177;0.570707;
79;0.038706;0.991342;0.560606;
80;0.026338;0.995671;0.550505;
81;0.035412;0.989177;0.550505;
82;0.033557;0.992424;0.565657;
83;0.028561;0.992424;0.560606;
84;0.045416;0.988095;0.540404;
85;0.029775;0.993506;0.565657;
86;0.043789;0.985931;0.555556;
87;0.023693;0.994589;0.555556;
88;0.025888;0.992424;0.550505;
89;0.026183;0.994589;0.545455;
90;0.036169;0.990260;0.560606;
91;0.039640;0.985931;0.540404;
92;0.032387;0.991342;0.555556;
93;0.033927;0.991342;0.560606;
94;0.024131;0.995671;0.555556;
95;0.021395;0.997835;0.555556;
96;0.031242;0.992424;0.515152;
97;0.021115;0.996753;0.535354;
98;0.027863;0.993506;0.545455;
99;0.024981;0.995671;0.535354;
100;0.025479;0.995671;0.555556;
101;0.024965;0.990260;0.535354;
102;0.032869;0.992424;0.550505;
103;0.021654;0.994589;0.560606;
104;0.022647;0.994589;0.530303;
105;0.018927;0.994589;0.550505;
106;0.027904;0.988095;0.535354;
107;0.021546;0.996753;0.555556;
108;0.033451;0.990260;0.580808;
109;0.023587;0.993506;0.560606;
110;0.017909;0.994589;0.575758;
111;0.019875;0.997835;0.555556;
112;0.024669;0.989177;0.555556;
113;0.026460;0.995671;0.555556;
114;0.018155;0.995671;0.565657;
115;0.017690;0.996753;0.520202;
116;0.020177;0.994589;0.540404;
117;0.019271;0.995671;0.555556;
118;0.014216;0.998918;0.565657;
119;0.019251;0.997835;0.560606;
120;0.011337;1.000000;0.565657;
121;0.020216;0.994589;0.570707;
122;0.017868;0.997835;0.550505;
123;0.011958;0.997835;0.560606;
124;0.018691;0.995671;0.530303;
125;0.008874;0.998918;0.575758;
126;0.018676;0.995671;0.550505;
127;0.009285;0.998918;0.560606;
128;0.013642;0.996753;0.555556;
129;0.014539;0.998918;0.535354;
130;0.013780;0.995671;0.555556;
131;0.009233;0.998918;0.560606;
132;0.019241;0.994589;0.555556;
133;0.014907;0.995671;0.580808;
134;0.006997;0.998918;0.535354;
135;0.013895;0.996753;0.540404;
136;0.012371;0.996753;0.540404;
137;0.009102;0.997835;0.540404;
138;0.013093;0.996753;0.565657;
139;0.007833;0.998918;0.540404;
140;0.008055;0.998918;0.560606;
141;0.013932;0.996753;0.550505;
142;0.016659;0.995671;0.555556;
143;0.016937;0.995671;0.535354;
144;0.013849;0.995671;0.550505;
145;0.008815;1.000000;0.525253;
146;0.011473;0.996753;0.540404;
147;0.008910;1.000000;0.540404;
148;0.009489;1.000000;0.570707;
149;0.010203;0.998918;0.580808;
150;0.010480;0.996753;0.570707;
151;0.008367;0.997835;0.590909;
152;0.005923;1.000000;0.575758;
153;0.006330;0.998918;0.560606;
154;0.011428;0.996753;0.525253;
155;0.019465;0.994589;0.545455;
156;0.013217;0.996753;0.555556;
157;0.007392;1.000000;0.565657;
158;0.008627;0.998918;0.580808;
159;0.007235;0.997835;0.570707;
160;0.011787;0.995671;0.555556;
161;0.005244;1.000000;0.570707;
162;0.009546;0.995671;0.555556;
163;0.016319;0.996753;0.560606;
164;0.010240;0.998918;0.555556;
165;0.009051;0.997835;0.550505;
166;0.008626;0.997835;0.585859;
167;0.010989;0.995671;0.565657;
168;0.008342;0.998918;0.575758;
169;0.003900;1.000000;0.545455;
170;0.010245;0.995671;0.595960;
171;0.005783;0.998918;0.565657;
172;0.006409;0.997835;0.570707;
173;0.012251;0.996753;0.570707;
174;0.008427;0.996753;0.570707;
175;0.012098;0.996753;0.560606;
176;0.007311;1.000000;0.585859;
177;0.008092;0.997835;0.535354;
178;0.008818;0.996753;0.560606;
179;0.009999;0.997835;0.540404;
180;0.005322;1.000000;0.555556;
181;0.004969;0.997835;0.520202;
182;0.005912;0.998918;0.565657;
183;0.004463;0.998918;0.565657;
184;0.007192;0.998918;0.565657;
185;0.003951;1.000000;0.565657;
186;0.004160;0.998918;0.560606;
187;0.004463;0.998918;0.560606;
188;0.004745;0.998918;0.535354;
189;0.004819;0.998918;0.570707;
190;0.004624;0.998918;0.540404;
191;0.008828;0.996753;0.540404;
192;0.003894;1.000000;0.550505;
193;0.004009;0.998918;0.545455;
194;0.006146;0.997835;0.570707;
195;0.010223;0.996753;0.565657;
196;0.004206;0.998918;0.555556;
197;0.002864;1.000000;0.560606;
198;0.005833;0.998918;0.565657;
199;0.004118;0.998918;0.550505;
200;0.012044;0.996753;0.535354;
201;0.016251;0.994589;0.575758;
202;0.006926;0.997835;0.565657;
203;0.002736;1.000000;0.530303;
204;0.005806;0.997835;0.565657;
205;0.003576;0.998918;0.530303;
206;0.004689;1.000000;0.540404;
207;0.003427;1.000000;0.550505;
208;0.010588;0.996753;0.510101;
209;0.008863;0.998918;0.545455;
210;0.006120;0.998918;0.545455;
211;0.005671;0.998918;0.550505;
212;0.004896;0.998918;0.540404;
213;0.006425;0.996753;0.560606;
214;0.004232;0.998918;0.545455;
215;0.007629;0.997835;0.575758;
216;0.005247;0.997835;0.585859;
217;0.007776;0.996753;0.550505;
218;0.002277;1.000000;0.560606;
219;0.004777;0.998918;0.560606;
220;0.004717;0.998918;0.580808;
221;0.003903;0.998918;0.575758;
222;0.009386;0.997835;0.570707;
223;0.006863;0.996753;0.540404;
224;0.004291;0.998918;0.535354;
225;0.006309;0.998918;0.540404;
226;0.005340;0.998918;0.565657;
227;0.007326;0.998918;0.570707;
228;0.001372;1.000000;0.560606;
229;0.004923;0.998918;0.565657;
230;0.007051;0.997835;0.575758;
231;0.006638;0.995671;0.601010;
232;0.008893;0.997835;0.570707;
233;0.007853;0.998918;0.575758;
234;0.001863;1.000000;0.555556;
235;0.004146;0.998918;0.540404;
236;0.004582;0.998918;0.545455;
237;0.004539;0.998918;0.560606;
238;0.003658;0.998918;0.560606;
239;0.003072;0.998918;0.570707;
240;0.006242;0.997835;0.575758;
241;0.001618;1.000000;0.580808;
242;0.004537;0.997835;0.560606;
243;0.003677;0.998918;0.535354;
244;0.004287;0.998918;0.560606;
245;0.003297;0.998918;0.580808;
246;0.012888;0.996753;0.585859;
247;0.005806;0.998918;0.585859;
248;0.001998;1.000000;0.550505;
249;0.001544;1.000000;0.575758;
